url_source,nom_recette,category,ingredients,instructions,difficulty,nbr_personne,temps_preparation,temps_cuisson,img_recipe_link
https://www.la-cuisine-marocaine.com/recettes/viandes-751.html,Brochettes de veau au barbecue,Viandes Marocaines,"2 filets de veau de 400g chacun, 1 c.à c de cumin en poudre, 1/2 poivron de chaque (rouge, verts, jaune)coupé en morceaux, 1 c.à c de paprika; 1 gros oignon, 3 c. soupe d?huile d?olives, sel et poivre, quelques brins de persil plat, quelques brins de coriandre,, quelques feuilles de menthe fraîche","Coupez la viande en gros dés, épluchez et hachez finement l?oignon, mélangez l?huile avec le paprika et le cumin, et mettez l?ensemble à macérer pendant 2 heures. Enfilez les morceaux de viande sur les pics à brochette, avec les morceaux de poivron et oignon, salez et poivrez. Faites les cuire sous toutes les faces sur le barbecue pendant une dizaine de minutes. Hachez le persil, la menthe, et la coriandre, et parsemez en les brochettes. Mélanger tous les ingrédients dans un plat peu profond. Faire cuire les brochettes au barbecue en les retournant et les badigeonnant jusqu'à la fin de la cuisson. Servez les Brochettes de veau au barbecue avec un taboulé et une salade de tomates aux oignons.",facile,4 personnes,25min,15min,https://www.la-cuisine-marocaine.com/photos-recettes/brochettes-de-veau-barbecue.png
https://www.la-cuisine-marocaine.com/recettes/viandes-664.html,Côtelettes d'agneau à la sauce barbecue,Viandes Marocaines,"8 côtes d?agneau, Sauce barbecue à l'abricot:, 250 ml de sauce chili, 250 ml de confiture d'abricots, 4 gousses d'ail écrasées, 60 ml de sauce soya légère, 80 ml de vinaigre de cidre, Poivre au goût","Cuire les côtes d?agneau levées dans un grand récipient d'eau salée, pendant 45 minutes. Égoutter et enlever la membrane gélatineuse sous les côtes. Séparer les côtes au couteau, entre chaque os et les déposer dans la lèche-frite côte à côte. Mélanger tous les ingrédients de la sauce barbecue et verser sur les côtes. Enfourner 2 heures au four préchauffé à 350 F ( 180 C ) en les retournant et les badigeonnant régulièrement. Servir les Côtelettes d'agneau à la sauce barbecue accompagnées de salade de pois chiches et de tomates.",facile,4 personnes,15min,120min,https://www.la-cuisine-marocaine.com/photos-recettes/cotelettes-agneau-sauce-barbecue.jpg
https://www.la-cuisine-marocaine.com/recettes/viandes-239.html,Côtelette d?Agneau et Haricots Verts à l'Huile d'Argan,Viandes Marocaines,"750g de côtelettes d'agneau, 1kg d?haricots verts, 1 oignon râpé, 4 gausses d?ail râpés, ¼ cuillère à café de poivre noir, ¼ cuillère à café de poivre rouge, ¼ cuillère à café de ras el hanout, 2 belles tomates, ½ litre d?eau tiède, 3 cuillères à soupe d?huile","Dans une cocotte minute, sur feu moyen, faire revenir l?oignon râpé et la viande pendant 10mn, dans l?huile. Ajouter les haricots, l?ail, les poivres et le ras el hanout et laisser mijoter pendant 15mn, en remuant de temps en temps à l?aide d?une cuillère en bois. Ajouter ensuite la tomate râpée, le concentré de tomate et l?eau tiède. Fermer la cocotte et laisser cuire 20mn.",facile,4 personnes,15min,25min,https://www.la-cuisine-marocaine.com/photos-recettes/01-cotelettes-aux-haricots-verts.jpg
https://www.la-cuisine-marocaine.com/recettes/viandes-236.html,Tajine de viande aux 7 légumes,Viandes Marocaines,"1 kg de viande pour tajine, 1/4 de verre à thé d'huile de table, 1/4 de verre à thé d'huile d'olive, 2 pommes de terre, 3 carottes épluchées, 2 courgettes, 2 navets, 1/2 c.à.c. de sel, 1 tomate, 1 oignon, 1 bol de petits pois, 3 gousses d'ail écrasées, 1 grand verre d'eau, 1 c. à. c. de persil haché, 1 c.à.c. de paprika, 1 c.à.c. de gingembre, 1 c.à.c. de poivre, un peu de safran colorant","Laver et éplucher les légumes. Épépiner et découper les tomates en petits morceaux. Découper l'oignon en rondelles puis les navets et les pommes de terre en lamelles. Gratter les carottes, les courgettes et les couper en deux. Ôter le cœur et découper en lamelles. Dans un tajine spécial pour la cuisson, faire saisir la viande dans l'huile d'olive et de table. Saler et remuer jusqu'à ce que la viande soit dorée. Ajouter l'ail écrasé, le paprika, le gingembre, le poivre, le safran colorant puis remuer pour incorporer les ingrédients. Verser l'eau, couvrir le tajine et le laisser sur le feu jusqu'à mi-cuisson de la viande. Ouvrir, disposer les légumes soigneusement en-dessus de la viande, ajouter les petits pois et le persil haché. Couvrir le tajine et laisser cuire pendant 30 autres minutes, en vérifiant la cuisson. Servez le tajine de viande aux 7 légumes bien chaud.",facile,6 personnes,25min,60min,https://www.la-cuisine-marocaine.com/photos-recettes/tajine-viande-septs-legumes.jpg
https://www.la-cuisine-marocaine.com/recettes/viandes-235.html,Tajine d'épaule aux oignons et aux amandes,Viandes Marocaines,"750g de viande en morceaux, 75 g. de beurre, 2 gousses d'ail hachées, 1 oignon émincé, 1 cuil. à café de gingembre, 1/2 cuil. à café de sel, 1/2 cuil. à café de cannelle, 1 litre 1/2 d'eau, 500 g. de petits oignons, 1 bouquet de persil haché, 200 g. d'amandes mondées","Dans une marmite couverte aux 3/4, mélanger et cuire sur feu moyen, pendant 1 h, la viande d'agneau en morceaux, le beurre, l'ail, l'oignon, le gingembre, sel, cannelle, safran+ 1 litre 1/2 d'eau Après ce temps, ajouter: les petits oignons entiers, le persil haché+ les amandes mondées 5 à 20 mn suffiront pour la cuisson. Recouvrir la viande d'amandes et d'oignons puis arroser de sauce et servir tout de suite le tajine.",facile,4 personnes,25min,60min,https://www.la-cuisine-marocaine.com/photos-recettes/tajine-d-epaules-amandes-oignons.jpg
https://www.la-cuisine-marocaine.com/recettes/viandes-230.html,Lapin à la sauce tomate,Viandes Marocaines,"1 lapin coupé en morceaux, foie à part, 35 cl de coulis de tomate, 4 échalotes, 3 cuil. à soupe de raisins secs, 3 branches de thym, 4 pincées de girofle en poudre, 1/2 cuil. à soupe de curry, 1 feuille de laurier, 1 cuil. à soupe d'huile d'olive, 2 pincées de sucre, sel","1. Pelez les échalotes et hachez-les. Faites tremper les raisins dans l'eau. Frottez le lapin de curry. 2. Faites chauffer l'huile dans une grande sauteuse. Faites-y dorer le lapin de tous côtés. Salez chaque morceau et poudrez de girofle. Ajoutez les échalotes et laissez-les blondir. Arrosez avec le coulis de tomate. Mélangez. Salez, sucrez, ajoutez le thym et le laurier. 3. Portez doucement à ébullition, couvrez et laissez cuire à feu doux pendant 40 mn. 4. Après 40 mn de cuisson, ajoutez les raisins . Laissez cuire de 15 à 20 mn. Servez le lapin accompagné de sa sauce tomate très chaud.",facile,6 personnes,25min,60min,https://www.la-cuisine-marocaine.com/photos-recettes/01-lapin-a-la-sauce-tomate.jpg
https://www.la-cuisine-marocaine.com/recettes/viandes-228.html,Agneau aux épinards,Viandes Marocaines,"1 kg d'agneau coupé en morceaux (gigot ou épaule, sans os), 500 g d'épinards, 2 grosses tomates, 4 oignons, 2 gousses d'ail, 2 yaourts au lait entier, 1 bâton de cannelle, 1 cuil. à soupe de colombo, 2 cuil. à soupe d'huile, 2 pincées de sucre, sel, poivre","1. Ôtez les queues des épinards, lavez-les soigneusement, jetez-les dans une grande sauteuse chaude et laissez-les jusqu'à ce qu'ils aient bien diminué de volume. Salez-les, ajoutez le sucre, mélangez et retirez du feu. 2. Pelez les oignons et râpez-les finement. Pelez l'ail et passez-le au presse-ail. Pelez les tomates, coupez-les en petits dés. 3. Faites chauffer l'huile dans une sauteuse à revêtement antiadhésif. Faites-y revenir l'ail et les oignons, ajoutez le colombo et la cannelle, mélangez quelques secondes, ajoutez la viande et laissez-la dorer de tous côtés. Salez. 4. Versez les yaourts et les tomates dans la sauteuse, salez à nouveau, poivrez. Hachez les épinards et ajoutez-les également. Versez 2 ou 3 cuillerées à soupe d'eau, couvrez et laissez cuire doucement 1 h 15 environ, jusqu'à ce que la viande soit tendre. Ajoutez un peu d'eau chaude au cours de la cuisson si cela paraît nécessaire. Vérifiez l'assaisonnement. Servez bien chaud.",facile,4 personnes,30min,90min,https://www.la-cuisine-marocaine.com/photos-recettes/01-agneau-aux-epinards.jpg
https://www.la-cuisine-marocaine.com/recettes/viandes-227.html,Jarret de veau au paprika,Viandes Marocaines,"2 Tranches épaisses de jarret de veau, I gros oignon, 2 poivrons, I tomate, I cuil. à soupe de concentré de tomate, 2 cuil. à café de paprika, 10 cl de crème fraîche épaisse, 2 cuil. à soupe d'huile, 2 cuil. à soupe de farine, 1/2 cuil. à café de sucre, sel, poivre","1. Pelez l'oignon et coupez-le en lamelles fines. Lavez les poivrons, ôtez le pédoncule, les graines et les filaments blancs, coupez la pulpe en lamelles, puis recoupez-les en tronçons. Pelez la tomate et coupez-la en petits dés. 2. Dans une assiette, mélangez la farine avec du sel et du poivre. Passez dedans les tranches de jarret. 3. Faites chauffer l'huile dans une sauteuse à fond épais. Saisissez-y la viande des deux côtés à feu moyen. Retirez-la et faites blondir l'oignon à la place. 4. Poudrez l'oignon de sucre. Remettez la viande dans la sauteuse, poudrez de paprika, ajoutez le concentré de tomate, 10 cl d'eau, les poivrons et la tomate, salez, couvrez le plus hermétiquement possible et laissez cuire environ 1 h 15. Ajoutez un peu d'eau chaude si cela paraît nécessaire. 5. Incorporez la crème et laissez cuire encore 15 mn, jusqu'à ce que la viande soit tendre",facile,6 personnes,20min,90min,https://www.la-cuisine-marocaine.com/photos-recettes/Jarret-de-veau-au-paprika.jpg
https://www.la-cuisine-marocaine.com/recettes/viandes-822.html,Épaule d'agneau confite aux abricots,Viandes Marocaines,"1/2 épaule d'agneau avec l'os, 12 abricots secs, 2 oignons, 8 gousses d'ail, 1 branche de thym, 10 graines de coriandre, 4 petites gousses de cardamome, 1 cuil. à café de curry en poudre, 3 pincées de cumin en poudre, 1/2 cuil. à soupe de concentré de tomate, 1 cuil. à soupe d'huile d'olive, sel, poivre","Épluchez les oignons et coupez-les en lamelles fines. Pelez 2 gousses d'ail et hachez-les. Écrasez la coriandre dans un mortier. Écrasez les gousses de cardamome, récupérez les graines et écrasez-les grossièrement dans le mortier. Délayez le concentré de tomate avec 20 cl d'eau. Salez et poivrez l'épaule d'agneau des deux côtés. Poudrez-la également de curry. Faites chauffer l'huile dans une sauteuse à revêtement antiadhésif ou dans une cocotte. Faites-y dorer la viande sur les deux faces. Retirez la viande et faites dorer les oignons à la place. Remettez la viande dans le récipient, poudrez-la de cumin, de coriandre, de cardamome et d'ail haché. Répartissez le reste de l'ail non pelé autour de la viande. Arrosez avec le concentré délayé. Salez et poivrez à nouveau. Effeuillez le thym au-dessus de la préparation. Couvrez et laissez cuire 2 h à feu très doux. Rincez les abricots et ajoutez-les autour de la viande après 2 h de cuisson. Couvrez et laissez cuire encore 15 mn. La viande doit être très tendre. Servez l'épaule d'agneau confite aux abricots très chaude.",facile,4 personnes,25min,145min,https://www.la-cuisine-marocaine.com/photos-recettes/epaule-agneau-confite-aux-abricots.jpg
https://www.la-cuisine-marocaine.com/recettes/viandes-906.html,Tripes à la Marocaine,Viandes Marocaines,"1,5 de tripes de mouton, 2 belles tomates, 2 oignons, 3 carottes, 2 gousses d'ails, 2 CàS d'huile d'olive, 1 bouquet de thym, 1 bouquet de coriandre, 1 bouquet de persil, 3 feuilles de laurier, 800 Grs de pois chiche en boite, 1 CàS de concentré de tomate, sel et poivre du moulin","Coupé en morceau les tripes mais pas trop petit , les mettre dans une bassine et recouvrir d\\\'eau et 2 cuillères a soupe de vinaigre et laisser reposé 1 heure. éplucher les carottes , les coupés en rondelle et réserver ensuite émincer les oignons et les gousses d\\\'ails et réserver mettre les pois chiche dans une bassine , et avec vos mains les frotté délicatement afin d\\\'enlever la peau ensuite les passer a l\\\'eau et réserver Dans un faitout , mettre les tripes et couvrir d\\\'eau un peut de thym du sel et porter a ébullition écumer de temp en temp. préparer la cocotte en y faisant revenir les oignons , l\\\'ail , et les tomates dans 2 cuillères a soupe d\\\'huile d\\\'olive ajouter les tripes cuite et égoutté , la coriandre , le persil , les feuilles de laurier ,1 cuillère a soupe de concentrer de tomate , sel et poivre selon le gout. porté a ébullition et réduire a bouillon et laisser mijoté 1H30 , ajouter ensuite les carottes et les pois chiche et laisser encore mijoté 1H30 jusqu\\\'a que le bouillon réduise de moitié. servir chaud mais le mieux et de le déguster le soir ou le lendemain pour qu\\\'il marine et rende toute sa saveur . à bientot karim",facile,6 personnes,60min,180min,https://www.la-cuisine-marocaine.com/photos-recettes/tripes-a-la-marocaine.jpg
https://www.la-cuisine-marocaine.com/recettes/viandes-222.html,Brochettes d?agneau à la marocaine,Viandes Marocaines,"450 g d?agneau maigre, 1 citron ? 1 oignon rouge, 4 petites courgettes, couscous en accompagnement, Marinade des brochettes:, zeste râpé et jus d?un citron, 2 cuillères à soupe d?huile d?olive vierge extra, 1 piment rouge émincé (facultatif), 1 cuillère à café de cannelle en poudre, 1 gousse d?ail hachée, ½ cuillère à café de cumin en poudre, ½ cuillère à café de coriandre en poudre, 1 cuillère à café de gingembre en poudre","Découper l?agneau en gros cubes réguliers et les placer dans un grand plat non métallique. Pour préparer la marinade, mélanger dans un bol le zeste et le jus de citron, l?huile, l?ail, le piment, la cannelle, le gingembre, le cumin et la coriandre en poudre. Verser la marinade sur la viande et remuer pour mélanger. Couvrir et laisser mariner au moins 2 heures au réfrigérateur, toute une nuit si possible. Couper le citron en huit. Couper l?oignon en quartiers et séparer chaque quartier en deux. A l?aide d?un Econome, retirer de fines lanières de peau sur les courgettes avant de les couper en rondelles épaisses. Retirer la viande de la marinade et réserver celle-ci pour la cuisson. Piquer la viande sur des brochettes, en alternance avec l?oignon, le citron et les courgettes. Cuire au barbecue 8 à 10 min au-dessus de braises très chaudes, en badigeonnant avec la marinade réservée. Servir les brochettes accompagnées de couscous. Marinées dans un mélange d?épices marocaines, ces brochettes sont moyennement épicées. Ajoutez-y plus de piment si vous souhaitez relever ce plat. Servez les brochettes avec du couscous ou du taboulé. Trempez le couscous dans de l?eau froide 20 min, jusqu?à ce que les grains ramollissent. Egouttez et faites cuire 10 min à la vapeur afin qu?il soit très chaud.",facile,6 personnes,15min,10min,https://www.la-cuisine-marocaine.com/photos-recettes/brochette-agneau-marocaine.jpg
https://www.la-cuisine-marocaine.com/recettes/viandes-221.html,Lapin à la Marocaine,Viandes Marocaines,"4 cuisses de lapin, 2 oignons, 4 brins de persil, 3 figues fraîches, 100 g d?abricots secs, 1 citron confit, 6 cuillères à soupe d?huile d?olive, 1 cuillère à soupe de sésame blanc, 1 dose de safran en poudre, graines de cumin et coriandre, sel, piment doux en poudre","1- Réhydratez les abricots à l?eau tiède. Dans une cocotte, mettez une cuillerée à café de sel, le persil haché, deux cuillerées à soupe de coriandre concassée, une cuillerée à café de piment, une cuillerée à café de cumin, le safran et quatre cuillerées à soupe d?huile d?olive. 2- Mouillez avec 20 cl d?eau et mélangez. Ajoutez les cuisses de lapin, les oignons hachés, et faites frémir 25 min. Placez le lapin dans un plat allant au four, arrosez d?un filet d?huile. Enfournez sous le gril préchauffé et faites dorer la viande. 3- Laissez réduire de moitié la cuisson du lapin. Hors du feu, ajoutez le citron coupé en quatre et les abricots égouttés. Couvrez et laissez infuser. Disposez les figues coupées en quatre, les abricots et les citrons confits autour de la viande, nappez de jus et parsemez de sésame. Passez sous le gril du four et servez vite. Accompagnez d?un couscous aux épices à cuisson rapide (Tipiak).",facile,4 personnes,20min,40min,https://www.la-cuisine-marocaine.com/photos-recettes/non-disponible.jpg
https://www.la-cuisine-marocaine.com/recettes/viandes-220.html,Brochettes de kefta à la Marocaine,Viandes Marocaines,"500 g d?épaule d?agneau désossée hachée, ½ cuillère à café de gingembre en poudre, 2 oignons frais, ½ cuillère à café de paprika, 10 brins de persil plat, 2 gousses d?ail, 10 brins de coriandre, ½ cuillère à café de cumin en poudre, 1 cuillère à soupe d?huile d?olive, sel, poivre, 3 aubergines, 2 citrons ? 2 gousses d?ail, 3 cuillères à soupe d?huile d?olive","1- Préchauffez le gril du four. Lavez, épongez et ciselez les herbes. Pelez l?ail et les oignons, hachez-les finement et mettez-les dans un saladier avec la viande hachée, l?huile, les épices, les herbes, sel et poivre. Mélangez. 2- Formez avec cette préparation des boules de la taille d?une grosse noix en tassant bien. Enfilez-les sur des branchettes de romarin (ou, à défaut, des brochettes en bois), et façonnez-les un peu en longueur. Posez les keftas sur un plat à four et réservez-les. 3- Préparez les aubergines : pelez et écrasez l?ail, mélangez-le à l?huile. Lavez les aubergines, ôtez le pédoncule, coupez-les dans la longueur en tranches de 1 cm d?épaisseur (éliminez les entames). Badigeonnez du mélange huile-ail et faites-les cuire sur un gril, 10 min de chaque côté. Réservez au chaud. 4- Dans le même temps, faites cuire les brochettes 10 min sous le gril du four en les retournant à mi-cuisson. Servez les brochettes de kefta avec les aubergines et des quartiers de citron.",facile,4 personnes,15min,20min,https://www.la-cuisine-marocaine.com/photos-recettes/01-brochettes-de-keftas.jpg
https://www.la-cuisine-marocaine.com/recettes/viandes-904.html,Rôti de l'épaule d'agneau farcie,Viandes Marocaines,"1 épaule d'agneau, désossée, 1 oignon, finement coupé en dés, 6 gousses d'ail, hachées, 80 g de beurre, 2 tasses de la chapelure, 100g de parmesan, râpé, 1 / 2 tasse de feuilles de persil haché, ½ c. à café de paprika, 2 c. à soupe huile d'olive extra vierge, Sel et poivre","Préparer la farce en faisant frire l'oignon et l'ail dans le beurre jusqu'à ce qu'ils soient tendres mais pas brûlé. Laisser refroidir un peu avant d'ajouter la chapelure, le parmesan et le persil. Assaisonner de sel et poivre et paprika bien mélanger. Ouvrez l'épaule d'agneau, côté peau vers le bas sur le banc et placez la farce au centre. Rouler l'épaule comme un rôti et la ficeler. Placez l'épaule dans un plat allant au four. Badigeonnez-la avec l'huile d'olive, assaisonné avec du sel et du poivre et faire rôtir dans un four préchauffé à 180°C pour 2 heures en arrosant souvent en cours de cuisson. Servez le Rôti de l'épaule d'agneau coupé en tranches avec du riz ou de la semoule de couscous.",facile,6 personnes,25min,120min,https://www.la-cuisine-marocaine.com/photos-recettes/roti-epaule-agneau-farcie.jpg
https://www.la-cuisine-marocaine.com/recettes/viandes-218.html,Kabama,Viandes Marocaines,"750 g de viande de boeuf, 750g de pommes de terre, 4càs d'huile d'olive, une noisette de smen(bas beurre), 1pincée de safran, Huile de friture, 1oignon, 1citron, Sel et poivre, persil et oignon finement hachés (facultatif)","Couper la viande en morceaux régulier et l'assaisonner de sel , et de poivre. Peler et émincer un oignon. Chauffer l'huile de cuisson dans une marmite et y faire revenir la viande et l'oignon haché. Une fois la viande saisie, mouiller d'un peu d'eau, amener à ébullition, baisser le feu et laisser cuire. Entre temps, faire chauffer l'huile de friture , peler les pommes de terre et les découper en tranches ou en bâtonnets, les essuyer, les faire frire jusqu'à ce qu'elles soient bien dorées, les égoutter et les saupoudrer d'un peu de sel fin et de poivre. La préparation avec une Dès que la viande est bien cuite, ajouter les pommes frites, poursuivre la cuisson pendant une quinzaine de minutes, laisser réduire le jus, ajouter le smen. Arroser avec une càs d'eau dans laquelle on a dilué le safran, corriger le sel au goût et servir chaud avec des quartiers de citron et du persil finement haché.",facile,6 personnes,25min,60min,https://www.la-cuisine-marocaine.com/photos-recettes/Kabama.jpg
https://www.la-cuisine-marocaine.com/recettes/viandes-214.html,Pâtes aux boulettes de viande et épinards,Viandes Marocaines,"200g de pâtes penne, 3 grosses saucisses, 1 c. à soupe d'huile d'olive, 3 c. à soupe de pignons, grillés, 50 g de parmesan, râpé, 250g d'épinards","Faire cuire les pâtes selon les instructions sur l?emballage. Pendant ce temps, enlevez les saucisses de leur peau, puis à peu près briser la viande en 12 morceaux. Rouler en boulettes. Chauffer l'huile dans une grande poêle, ajouter les boulettes, puis cuire à feu moyen jusqu'à ce qu?elles soient bien dorées, environ 5 minutes. Rajoutez les épinards par-dessus et faites cuire, en remuant souvent, pendant 2-3 minutes jusqu'à ce qu?elles soient complètement ramollis. Assaisonnez avec un peu de sel et beaucoup de poivre noir moulue, puis ajouter les noix de pin grillés. Ajouter les pâtes égouttés, les boulettes de saucisses et les épinards, puis mélangez bien, en ajoutant la moitié du parmesan. Servir les pâtes nappé de la sauce avec les boulettes par-dessus et le reste du parmesan.",facile,4 personnes,15min,25min,https://www.la-cuisine-marocaine.com/photos-recettes/non-disponible.jpg
https://www.la-cuisine-marocaine.com/recettes/viandes-212.html,Côtelettes d'agneau aux épices et pois chiches,Viandes Marocaines,"4 côtelettes d'agneau dégraissées, 1 c. à soupe d'huile d'olive, 1 oignon rouge, haché, 1/2 petit chou-fleur, coupé en petits fleurons, 2 c. à thé de graines de cumin, 2 c. à thé de pâte harissa, 400g de pois chiches en conserve, égouttés et rincés, 2 c. à soupe de persil haché, le jus d'un citron","Faites griller les côtelettes à feu élevée pendant 5 minutes de chaque côté jusqu'à ce qu'il soit doré. Pendant ce temps, chauffer l'huile dans une casserole, ajouter l'oignon, puis faire frire pendant 2 minutes. Incorporer les choux-fleurs, le cumin et harissa, puis faire cuire pendant 1 min. Ajouter 200ml d'eau, assaisonner, puis porter à ébullition. Couvrir, laisser cuire 5 minutes jusqu'à ce que le chou-fleur soit bien cuit. Ajouter les pois chiches et cuire pendant 2 minutes. Ajouter le persil et le jus de citron, puis servez avec les côtelettes d?agneau.",facile,4 personnes,15min,20min,https://www.la-cuisine-marocaine.com/photos-recettes/01-cotelettes-d-agneau-aux-epices-et-pois-chiches.jpg
https://www.la-cuisine-marocaine.com/recettes/viandes-211.html,Boulettes de viande à la coriandre,Viandes Marocaines,"500 g de viande d'agneau hachée non grasse, 1 tasse de grosses feuilles de coriandre hachées, 2 c. à thé de cumin en poudre, 1 c. à thé de piment de la Jamaïque en poudre, 1 pincée de poivre de Cayenne, 1 oignon, haché finement, l'huile d'olive, 1 pincée de sel",Mélanger de tous les ingrédients sauf l'huile d'olive dans un robot culinaire jusqu'à obtention d?une consistance lisse. Former des boulettes de la grosseur d?une noix. Chauffer l'huile dans une poêle et faites revenir les boulettes de viande. Bien égoutter les boulettes sur du papier. Les boulettes de viande peuvent également être partiellement cuits et fini au four. Ces boulettes peuvent être servies avec du riz ou couscous.,facile,4 personnes,15min,15min,https://www.la-cuisine-marocaine.com/photos-recettes/01-boulettes-de-viande-a-la-coriandre.jpg
https://www.la-cuisine-marocaine.com/recettes/viandes-210.html,Boulettes d?agneau aux épices,Viandes Marocaines,"500g d'agneau hachée maigre, 1 gros oignon, haché finement, 1 c. à thé de sel et poivre fraîchement moulu, 1 / 2 c. à thé de piment en poudre, 1 / 2 c. à thé de cumin en poudre, 1 c. à soupe d'huile d'olive, 1 / 2 c. à thé de piment de la Jamaïque, 1 / 2 c. à thé de cannelle, 3 c. à soupe de coriandre frais haché, d'huile d?olives pour la friture, 1 / 2 c. à thé de paprika, 1-2 citrons, 2 c. à soupe de coriandre hachée,","Faire cuire les oignons dans l'huile d'olive pendant 3 mn. Dans un grand bol, mélanger tous les ingrédients et, avec les mains, bien mélanger jusqu'à obtention d?un mélange homogène et rouler en petites boulettes. Dans une grande poêle avec l'huile d'olive assez pour recouvrir le fond, faites frire jusqu'à ce que les boulettes de viande change de couleur et soient bien cuites. Saupoudrez avec un peu de sel et les égoutter sur du papier de cuisine. Servir avec du jus citron et une pincée de coriandre hachées.",facile,4 personnes,15min,25min,https://www.la-cuisine-marocaine.com/photos-recettes/01-boulettes-de-viande-aux-epices.jpg
https://www.la-cuisine-marocaine.com/recettes/viandes-206.html,Mhancha à la viande hachée et amandes,Viandes Marocaines,"250 g de feuilles de pastilla, 350 g de viande hachée, 1 oignon émincé, 1/4 de c. à café de poivre, 50 g de sucre semoule, 30 g de beurre, 1/4 de c. à café de gingembre, 100 g d?amandes émondées, 2 c. à soupe de persil, 1/2 c. à café de sel, 1/4 de c. à café de muscade, 1/4 de c. à café de cannelle, 100 g de beurre, 1 oeuf, Pour le décor :, 30 g d?amandes émondées grillées et concassées, 2 c. à soupe de sucre glace, 1 c. à café de cannelle","Mélanger le sucre et les amandes, les hacher grossièrement. Dans une poêle sur feu doux, faire dorer l?oignon émincé. Ajouter la viande hachée, le persil et les épices en remuant jusqu?à cuisson des ingrédients. Retirer du feu et incorporer le hachis d?amandes. Confectionner des mhancha comme indiqué dans le mode d?emploi: Diviser les feuilles de pastilla en 2. Disposer, côte à côte les demi-feuilles de Pastilla sur le plan de travail, en les faisant chevaucher,  placer dessus, côte à côte la farce en  rouleaux en les soudant. Envelopper les rouleaux de pâte  avec les feuilles de pastilla, souder les extrémités des feuilles avec de l’œuf battu, puis rouler le rouleau obtenu sur lui-même, de telle sorte à obtenir une Mhancha ou un serpentin. Les faire dorer au four. Servir les mhancha chaudes décorées avec les amandes concassées, le sucre glace et la cannelle.",facile,6 personnes,25min,25min,https://www.la-cuisine-marocaine.com/photos-recettes/mhancha-viande-hachee-amandes.jpg
https://www.la-cuisine-marocaine.com/recettes/viandes-717.html,Côtelettes d'agneau grillées aux herbes,Viandes Marocaines,"8 côtelettes d'agneau, 2 petites échalotes, finement haché, 1 / 2 c. à thé de sel de mer, 1 gousse d'ail, 1 / 2 c. à thé de poivre noir fraîchement moulu, 1 c. à thé de romarin haché finement, 4 brins d'origan séché, 1 / 2 c. à thé de sumac, 1/4 de botte de coriandre, jus de 1 citron, 60ml huile d'olive extra vierge","Écrasez l'ail avec le sel, puis combiner avec le poivre, échalote, herbes, sumac et le jus de citron dans un bol. Fouetter avec l'huile pour faire une sauce épaisse, piquante. Faites chauffer un gril ou le barbecue . Badigeonner les côtelettes très légèrement avec un peu de sauce, puis cuire pendant 2 minutes de chaque côté. Vers la fin du temps de cuisson badigeonner avec de la sauce aux herbes. Servir les côtelettes avec de la salade Libanaise.",facile,4 personnes,15min,15min,https://www.la-cuisine-marocaine.com/photos-recettes/cotelettes-agneau-grilles-aux-herbes.jpg
https://www.la-cuisine-marocaine.com/recettes/viandes-193.html,Riz aux boulettes de viande,Viandes Marocaines,"500 g de viande hachée, 4 gousses d?ail, 1 oignon, 1/2 botte de persil, 500 g. tomates ou 150 g de concentré, 1 c. à soupe d'herbes de province, 2 branche de cèleri en branche, 2 c. à soupe d'huile, 2 grands verres de riz blanc, 2 poivrons, sel et poivre du moulin","Rincez le riz. Faites chauffer 3 grands verres d'eau salée. Quand l'eau bout, jetez le riz, mélangez et faites-le cuire 20 mn à couvert et à feu très doux. Pendant ce temps, lavez et hachez le persil et le cèleri. Epluchez l'oignon et l'ail et émincez-les finement. Lavez les poivrons et détaillez-les en lanières. Dans une casserole, faites fondre l'oignon dans l'huile, ajoutez les tomates coupées en dés, les lanières de poivrons ainsi que le cèleri. Salez, poivrez, ajoutez les herbes de province et l'ail émincée. Faites mijoter. Dans un saladier, mélangez la viande hachée, le persil haché, le sel et le poivre. Faites des boulettes que vous ferez cuire 15 mn dans la sauce tomate. Si besoin rajoutez un peu d'eau dans la sauce tomates. Servez le riz d'un côté et les boulettes à la sauce tomates à part.",facile,4 personnes,30min,45min,https://www.la-cuisine-marocaine.com/photos-recettes/non-disponible.jpg
